ticker,close,open,high,low,volume,change_%,value_traded,high_52w,low_52w,market_cap,roe,pe,pb,perf_y,rvol,tarih,dist_from_52w_low,stop_price,target_cup,target_bagger,potansiyel_cup,mcap_milyon,score_base,score_quality,score_flow,score_ignition,quant_score,regime,score_diff,perf_1m,perf_w,sector,industry,oper_margin,tier
RRR,56.12,56.94,57.34,56.11,1619456.0,-1.8022747156605443,90883870.72,68.99,50.52,5893508760.046894,90.2181750206959,19.857051871771283,19.39787770903183,-10.46585832801532,1.8861057025879309,2026-09-08,11.1,48.5,68.99,140.3,22.9,5893.5,90.0,85.0,18.9,66.0,0.0,NÖTR,0.0,-9.571382533032557,-0.0712250712250697,Consumer Services,Hotels/Resorts/Cruise lines,28.5773568154499,
SITE,99.52,100.69,102.29,99.52,913525.0,-1.0538874527739135,90914008.0,168.56,90.07,4344584659.967389,9.81343620965069,27.23590585659551,2.5802463886402784,-34.805109728136266,1.368463201705806,2026-09-08,10.5,86.47,168.56,248.8,69.4,4344.6,100.0,40.0,13.7,47.9,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-3.5658914728682234,2.6720313628391508,Distribution Services,Wholesale Distributors,4.8611402002262,
IOND,81.96,76.0,85.0,75.25,1109515.0,7.601417881055523,90935849.4,85.0,50.0,3687886633.466719,12.0,15.0,7.2232773549902385,63.91999999999999,2.3598768924489213,2026-09-08,63.9,48.0,85.0,204.9,3.7,3687.9,20.0,70.0,49.9,100.0,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,43.512519698826814,15.43661971830985,Technology Services,Data Processing Services,10.0,
PEGA,35.8,36.925,37.12,34.8,2566528.0,-4.1755888650963655,91881702.4,68.1,25.1,5885696866.948607,54.693035683241,20.22484605389526,10.499980935788802,-35.92267764453195,1.1275871725430753,2026-09-08,42.6,24.1,68.1,89.5,90.2,5885.7,20.0,70.0,11.3,39.5,0.0,NÖTR,0.0,10.8359133126935,-1.2686155543298423,Technology Services,Information Technology Services,11.3180707182168,
PI,171.82,172.95,176.25,171.48,537823.0,-0.4346062467404531,92408747.86,247.0635,87.36,5249859437.395608,-12.8746049728698,15.0,22.665871650643226,-10.51041666666667,1.624251103676425,2026-09-08,96.7,83.87,247.06,429.55,43.8,5249.9,20.0,55.0,16.2,56.8,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-1.817142857142861,0.9458903707185154,Electronic Technology,Semiconductors,-1.80499293452661,
VRNS,45.46,45.76,45.98,44.66,2033149.0,-1.3668908656975538,92426953.54,63.9,19.7,5221557495.563896,-35.9749208643345,15.0,11.746557555806485,-18.864893806889167,1.027194873233335,2026-09-08,130.8,18.91,63.9,113.65,40.6,5221.6,20.0,55.0,25.1,36.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,4.626006904487912,5.7947405166395205,Technology Services,Packaged Software,-24.0147745746219,
POST,82.36,84.39,84.39,82.13,1123050.0,-2.693761814744803,92494398.0,117.28,75.4,3620282530.638941,8.28644935116338,15.124970157750722,1.1761800966507,-23.400297619047617,1.3191691648128054,2026-09-08,9.2,72.38,117.28,205.9,42.4,3620.3,90.0,55.0,13.2,46.2,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-3.604868913857676,-0.9977160716432244,Consumer Non-Durables,Food: Specialty/Candy,10.2930163447251,
QLYS,170.32,169.73,173.035,165.51,550990.0,-0.7748325080104936,93844616.8,201.54,74.51,5892220398.015497,38.5922887919357,29.501325065387213,10.497186492699672,25.911140681599747,0.9046428393756965,2026-09-08,128.6,71.53,201.54,425.8,18.3,5892.2,20.0,85.0,28.5,31.7,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-7.15726355955301,-7.0559345156889535,Technology Services,Packaged Software,35.0435843966584,
BCRX,9.065,9.122,9.4,8.96,9687048.0,-8.985943775100415,87813090.11999999,11.22,6.0,2316425785.256024,12.0,15.0,2.0,9.745762711864405,4.01827015882355,2026-09-08,51.1,5.76,11.22,22.66,23.8,2316.4,20.0,70.0,30.0,100.0,0.0,⚠️ BİYOTEK TUZAĞI (FDA RİSKİ),0.0,-4.5789473684210575,-6.738683127572028,Health Technology,Biotechnology,40.8886545263567,
IRT,15.91,16.22,16.22,15.91,2351419.0,-1.1187072715972637,37411076.29,17.94,14.6,3845227651.6283407,1.28578245904701,86.93989071038251,1.1165460759475905,-10.918253079507275,1.1291031697320204,2026-09-08,9.0,14.02,17.94,39.77,12.8,3845.2,90.0,30.0,11.3,39.5,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-6.301531213191992,-1.547029702970297,Finance,Real Estate Investment Trusts,17.0430755757107,
PLSE,48.79,52.93,53.105,47.7,769434.0,-8.358377160030058,37540684.86,55.37,12.56,3479830200.1840715,-78.4912764048689,15.0,34.71683613567957,220.9868421052632,1.3982489042021935,2026-09-08,288.5,12.06,55.37,121.97,13.5,3479.8,20.0,55.0,14.0,48.9,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,28.93763213530654,-2.2831964750650924,Health Technology,Medical Specialties,-7007.76371308017,
SEI,63.96,61.85,65.26,60.3,4993352.0,16.290909090909093,319374793.92,86.19,26.19,4897195600.695272,8.08983064525426,81.26032270359548,4.454203393300728,136.88888888888889,2.577097417427733,2026-09-08,144.2,25.14,86.19,159.9,34.8,4897.2,20.0,30.0,59.1,100.0,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,10.409114448472296,29.21212121212121,Industrial Services,Oilfield Services/Equipment,24.2636948558353,
SHC,18.59,18.85,19.1,18.56,2024895.0,-1.6402116402116331,37642798.05,19.85,13.09,5305117172.003175,27.7803881450994,32.69433696799156,7.969510940393717,18.25699745547073,1.1608025327788938,2026-09-08,42.0,12.57,19.85,46.48,6.8,5305.1,20.0,75.0,11.6,40.6,0.0,NÖTR,0.0,-6.054174247018397,-1.483836777954431,Health Technology,Medical Specialties,36.8957376952128,
PJT,182.13,181.82,183.485,179.4455,206777.0,-0.3283533081595766,37660295.01,195.62,127.73,4656143584.500411,83.2257903056947,37.802777143568775,14.933082767798064,0.5687465488680293,0.5322058990827435,2026-09-08,42.6,122.62,195.62,455.32,7.4,4656.1,20.0,75.0,28.4,18.6,0.0,NÖTR,0.0,3.45356432831581,1.8795099848967864,Finance,Investment Banks/Brokers,21.0196369418312,
ICHR,58.17,58.34,59.0,56.5,650446.0,3.174884710890385,37836443.82,113.58,14.06,2178712674.243171,-5.16592247974538,15.0,2.512548705737224,240.1754385964912,1.0474575506943908,2026-09-08,313.7,13.5,113.58,145.43,95.3,2178.7,20.0,55.0,34.0,52.5,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-13.886010362694297,10.694576593720276,Producer Manufacturing,Industrial Machinery,1.32231290825979,
HUBG,36.06,36.87,37.43,35.85,1054835.0,-1.6902944383860343,38037350.1,53.26,32.9,2205195540.320611,12.0,15.0,2.0,-3.839999999999994,1.09736799588948,2026-09-08,9.6,31.58,53.26,90.15,47.7,2205.2,90.0,70.0,11.0,38.4,0.0,🪤 DÜŞEN BIÇAK (RÖLATİF ÇÖKÜŞ),0.0,-21.99870214146657,-9.145880574451992,Transportation,Air Freight/Couriers,10.0,
HGV,40.55,41.62,41.98,40.51,938102.0,-3.567181926278241,38040036.1,55.4,36.79,3151714290.696789,11.6557313778464,22.927739454936106,2.870804589889104,-13.961383407596022,1.106862568692056,2026-09-08,10.2,35.32,55.4,101.38,36.6,3151.7,90.0,40.0,11.1,38.7,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-11.88613646240766,-3.681710213776732,Finance,Real Estate Development,12.1683093252464,
PRCT,21.35,22.485,22.56,20.85,1782633.0,-6.195079086115993,38059214.55,40.1,16.665,1222792626.3664322,-30.2411188842018,15.0,3.5940340717796784,-48.56661045531197,1.9079741159942447,2026-09-08,28.1,16.0,40.1,53.38,87.8,1222.8,65.0,55.0,19.1,66.8,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,6.536926147704603,0.9456264775413846,Health Technology,Medical Specialties,-33.8616825754432,
SR,83.44,82.53,84.11,82.53,456192.0,0.919206579583927,38064660.48,95.31,74.81,4932705358.047411,6.49847094801223,9.298904503460342,1.37648678801988,10.341179582121123,0.9194134676079432,2026-09-08,11.5,71.82,95.31,208.6,14.2,4932.7,90.0,55.0,19.8,36.8,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,3.949171546032144,1.4591439688715988,Utilities,Gas Distributors,19.7082594125764,
MARA,11.83,11.13,12.06,11.0,53448849.0,4.597701149425284,632299883.67,23.45,6.66,4569921082.999999,-107.12050599717,15.0,2.720615967692973,-22.171052631578945,1.2026405939011495,2026-09-08,77.6,6.39,23.45,29.57,98.2,4569.9,20.0,55.0,51.6,65.1,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,8.382959230416866,12.881679389312971,Technology Services,Data Processing Services,-122.795159030065,
RGTI,15.81,16.385,17.05,15.37,42210471.0,4.0131578947368505,667347546.51,58.1501,12.53,5276883678.507237,-43.765041986913,15.0,9.815973774400238,3.944773175542404,3.0108396507536304,2026-09-08,26.2,12.03,58.15,39.52,267.8,5276.9,65.0,55.0,30.0,100.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-5.7526080476900034,5.273671594087094,Electronic Technology,Computer Processing Hardware,-727.619261589156,
ATAI,7.28,7.32,7.4,7.23,119749592.0,-1.488497970230033,871777029.76,7.45,3.265,2699894636.730717,12.0,15.0,15.240328253223916,60.70640176600441,14.833322864295544,2026-09-08,123.0,3.13,7.45,18.2,2.3,2699.9,20.0,55.0,30.0,100.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,1.111111111111112,-0.9523809523809442,Health Technology,Pharmaceuticals: Major,-3274.31254191875,
AXTI,69.56,64.48,70.59,62.31,13759623.0,12.84879948085659,957119375.88,143.16,3.08,4561272558.243348,0.759896081305507,3739.78494623656,5.161064384203997,2040.3076923076924,1.8581213376214976,2026-09-08,2158.4,2.96,143.16,173.9,105.8,4561.3,20.0,30.0,71.2,100.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-12.105130149102854,19.869033258659314,Electronic Technology,Electronic Production Equipment,3.0930052824897,
MNDY,83.67,89.34,89.55,83.5,1465761.0,-8.125617656747549,122640222.87,220.8,57.5,3537075316.847041,13.3938519172987,35.66952295689986,5.723655587387846,-55.11025269596008,1.2713834994699391,2026-09-08,45.5,55.2,220.8,209.18,163.9,3537.1,20.0,30.0,12.7,44.5,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-9.974176888315036,-15.219373796737251,Technology Services,Packaged Software,2.90154022445153,
RDW,11.23,10.72,11.36,10.62,15266821.0,6.647673314339992,171446399.83,26.64,4.87,2807416992.91643,-19.2396379198163,15.0,1.7100368350766169,34.169653524492254,1.5666568536104502,2026-09-08,130.6,4.68,26.64,28.08,137.2,2807.4,20.0,55.0,61.1,88.1,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-9.581320450885665,7.773512476007683,Electronic Technology,Aerospace & Defense,-40.6472862397718,
LPG,53.49,54.84,55.11,52.5622,672326.0,-3.0978260869565237,35962717.74,55.28,23.76,2288445612.310326,28.34202271141,7.097647386648621,1.850715841940771,69.11160290863106,1.2801964148650895,2026-09-08,125.1,22.81,55.28,133.72,3.3,2288.4,20.0,100.0,12.8,44.8,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,20.06734006734008,5.191740412979352,Transportation,Marine Shipping,52.01965339032329,
IRON,76.84,76.71,79.13,74.5,463325.0,-3.0165341411081665,35601893.0,99.5,40.0001,2950106346.2072444,-39.081671009728,15.0,4.574117187644169,25.94656613669891,0.9577635226927896,2026-09-08,92.1,38.4,99.5,192.1,29.5,2950.1,20.0,55.0,10.3,33.5,0.0,⚠️ BİYOTEK TUZAĞI (FDA RİSKİ),0.0,-1.9397651863195455,-2.1894093686354363,Health Technology,Biotechnology,10.0,
ACHR,5.83,5.7,5.89,5.67,22557503.0,2.101576182136604,131510242.49,14.62,4.3,4489238806.071804,-44.7609985447218,15.0,2.372319949867956,-32.05128205128205,1.0129542859124083,2026-09-08,35.6,4.13,14.62,14.57,150.8,4489.2,20.0,55.0,41.9,46.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,8.768656716417905,3.552397868561282,Electronic Technology,Aerospace & Defense,-13569.5652173913,
DJCO,638.02,622.29,638.85,610.0,58967.0,1.6165766798859602,37622125.34,674.75,348.63,879160915.4889706,-3.30791583823112,15.0,2.603363023390646,29.33711737279545,0.8895187725615432,2026-09-08,83.0,334.68,674.75,1595.05,5.8,879.2,20.0,55.0,74.9,39.2,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,9.6254295532646,2.565668906536353,Consumer Services,Publishing: Newspapers,13.4528137641456,
PURR,11.93,11.73,12.41,11.43,17482886.0,-2.052545155993432,208570829.98,14.14,3.01,2360202635.583744,33.9402330000844,18.36514778325123,1.277487942569796,180.7058823529412,0.5716741825815185,2026-09-08,296.3,2.89,14.14,29.82,18.5,2360.2,20.0,40.0,10.0,20.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,74.9266862170088,1.7050298380221591,Finance,Financial Conglomerates,-60.10487315010571,
INFQ,13.66,13.4,14.47,13.3803,15432684.0,6.303501945525296,210810463.44,27.5,8.52,3078377263.136187,-25.0357163430747,15.0,5.3433681212936746,32.36434108527132,2.090120110216716,2026-09-08,60.3,8.18,27.5,34.15,101.3,3078.4,20.0,55.0,20.9,100.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,21.74688057040997,7.728706624605682,Electronic Technology,Computer Processing Hardware,-314.960533066655,
AMBA,63.48,63.83,66.66,61.5896,3419881.0,0.9381459691524824,217094045.88,96.69,48.3,2802068884.310383,-9.41215003559385,15.0,4.517162442085608,-24.50047573739296,2.140371177059229,2026-09-08,31.4,46.37,96.69,158.7,52.3,2802.1,65.0,55.0,21.4,79.6,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-26.37439109255393,-6.53710247349824,Electronic Technology,Semiconductors,-14.6064753315574,
PHVS,37.84,40.96,43.25,37.6,6326871.0,7.347517730496464,239408798.64,43.25,20.65,2643641863.748085,-71.1375670589695,15.0,7.724372190627054,57.73238849520636,11.804108256719497,2026-09-08,83.2,19.82,43.25,94.6,14.3,2643.6,20.0,55.0,30.0,100.0,0.0,⚠️ BİYOTEK TUZAĞI (FDA RİSKİ),0.0,8.114285714285725,9.84034833091437,Health Technology,Biotechnology,10.0,
DK,75.67,75.53,77.13,75.04,3184118.0,5.301976064570001,240942209.06,77.4,25.85,4633438639.602699,212.705882352941,21.27414321459698,24.83084051427109,139.99365683476054,1.899280656215324,2026-09-08,192.7,24.82,77.4,189.18,2.3,4633.4,20.0,55.0,19.0,93.0,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,32.08238785128295,-1.7017407118732166,Energy Minerals,Oil Refining/Marketing,6.05814291046324,
ASST,27.16,26.44,27.6546,25.6,8954559.0,0.0736919675755327,243205822.44,252.0,7.02,2533011255.292557,-137.872221995685,15.0,3.4444100623443297,-70.41394335511983,0.7185834988925325,2026-09-08,286.9,6.74,252.0,67.9,827.8,2533.0,20.0,55.0,43.5,25.5,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,113.85826771653544,15.771526001705029,Finance,Financial Conglomerates,-14415.5789473684,
MKTX,163.32,163.35,163.54,163.1,1502889.0,-0.0367242012486242,245451831.48,195.965,108.75,5747702993.526993,23.3438637218149,19.248084855627575,4.639096631655671,-13.132280197861816,1.7563050222464205,2026-09-08,50.2,104.4,195.97,408.3,20.0,5747.7,20.0,70.0,17.6,61.5,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,0.4119274515831463,0.3810694529809493,Finance,Investment Banks/Brokers,40.2812961790163,
FCEL,17.76,15.175,18.08,15.12,13896815.0,18.795986622073595,246807434.40000004,37.88,5.0,1419986451.820736,-21.2116935544929,15.0,1.4551127220767477,327.9518072289157,1.931188115207016,2026-09-08,255.2,4.8,37.88,44.4,113.3,1420.0,20.0,55.0,74.2,100.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-13.78640776699029,5.275637225844698,Electronic Technology,Electronic Equipment/Instruments,-87.9483835808404,
ENPH,38.83,37.69,39.225,37.11,6460241.0,6.763816332141878,250851158.03,73.74,25.775,5131176145.074237,12.9964368018393,38.479833515013375,4.341249246737913,-1.8948964123294596,1.578009610061991,2026-09-08,50.6,24.74,73.74,97.07,89.9,5131.2,20.0,45.0,59.6,89.0,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-5.637910085054679,8.889512058328664,Producer Manufacturing,Electrical Products,25.6314254701912,
CLSK,13.48,12.7,13.69,12.53,18690459.0,6.225374310480701,251947387.32,23.61,8.0,3461894091.5965333,-68.6218932793154,15.0,4.547095155049873,45.57235421166308,1.139926068735866,2026-09-08,68.5,7.68,23.61,33.7,75.1,3461.9,20.0,55.0,56.1,71.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-3.507516105941304,19.08127208480565,Technology Services,Data Processing Services,-51.8287925140523,
STAA,24.16,23.14,24.355,22.66,1403652.0,2.939923306348536,33912232.32,35.87,15.585,1211478660.151683,1.09377737826776,363.3082706766917,3.314115305423983,-13.898788310762647,1.924978801469436,2026-09-08,55.0,14.96,35.87,60.4,48.5,1211.5,20.0,30.0,73.1,82.1,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,5.134899912967796,6.949977866312529,Health Technology,Medical Specialties,17.9952295415059,
LUNR,15.68,14.98,15.7815,14.745,7870968.0,5.874409182984464,123416778.24,46.75,7.78,3589529417.9176226,12.0,15.0,2.0,84.57916421424368,1.4362116876977378,2026-09-08,101.5,7.47,46.75,39.2,198.2,3589.5,20.0,55.0,70.7,79.6,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,3.978779840848804,4.953145917001341,Electronic Technology,Aerospace & Defense,-19.6221333550967,
MMSI,87.38,88.47,88.91,86.715,1422090.0,-2.4776785714285703,124262224.2,94.7482,59.74,5217496630.279911,9.18976012768273,36.01665224022093,3.10599298823327,-6.274804247559808,2.3442522638241137,2026-09-08,46.3,57.35,94.75,218.45,8.4,5217.5,20.0,30.0,23.4,82.0,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-0.8059938699057871,-3.893532776066879,Health Technology,Medical Specialties,12.6909810437966,
SHAK,67.4,71.0,71.78,67.01,1846116.0,-2.881844380403458,124428218.4,107.46,51.6,2884648532.6916423,7.65048371657656,71.04458733003058,4.998831875340703,-32.593259325932586,2.108449256492839,2026-09-08,30.6,49.54,107.46,168.5,59.4,2884.6,65.0,30.0,21.1,73.8,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-4.478458049886616,0.1634715410908001,Consumer Services,Restaurants,5.44953704091421,
EPAM,115.31,115.28,115.69,111.2401,1080485.0,-1.4781271360218762,124590725.35,222.53,73.055,5948494584.785458,11.1784611672526,15.61852388627775,1.690463533867765,-32.11068589932293,1.1100130111151805,2026-09-08,57.8,70.13,222.53,288.27,93.0,5948.5,20.0,55.0,69.1,38.9,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,21.04765903842116,-1.258777187874635,Technology Services,Information Technology Services,9.80168421270027,
FSLY,21.49,20.35,22.73,19.92,5815269.0,4.371053909664879,124970130.81,34.82,7.285,3423357090.8028173,-8.38939850961797,15.0,3.450180295601301,187.68406961178047,1.6503626983178064,2026-09-08,195.0,6.99,34.82,53.72,62.0,3423.4,20.0,55.0,24.7,79.6,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-7.050173010380633,-4.911504424778774,Technology Services,Information Technology Services,-11.9629263664317,
BTDR,12.67,12.44,12.95,12.27,9918003.0,2.3424878836833534,125661098.01,27.8,6.9157,3443481091.125202,-49.508997204873,15.0,3.1224585356236294,2.591093117408909,0.8488911984748105,2026-09-08,83.2,6.64,27.8,31.68,119.4,3443.5,20.0,55.0,20.8,41.4,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,14.920634920634916,19.190968955785504,Technology Services,Data Processing Services,-29.9514808736638,
DAVE,376.38,373.56,379.09,365.01,335784.0,-1.1321547715989393,126382381.92,458.25,152.21,4800917518.194278,104.778757730067,24.413785051275564,23.09314936367753,92.60055265581823,0.9606701551507592,2026-09-08,147.3,146.12,458.25,940.95,21.8,4800.9,20.0,85.0,52.7,33.6,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,3.114983151146545,7.6663424681045855,Finance,Major Banks,33.5354087755223,
WAFD,34.28,36.69,37.16,33.8,3712887.0,-5.564738292011008,127277766.36,39.4857,26.31,2536556487.2330585,8.49678659257559,10.802294069452325,0.9311601554722364,7.697141061891306,9.267817628359936,2026-09-08,30.3,25.26,39.49,85.7,15.2,2536.6,65.0,55.0,30.0,100.0,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-8.415709324071598,-3.950686466797413,Finance,Major Banks,41.92724307855886,
CRUS,110.76,114.14,114.55,110.405,1153684.0,-2.164119777404813,127782039.84,180.42,106.26,5551021048.719019,20.9040361313439,13.55193931237,2.552286031165265,-4.853534919680432,1.2691611671120215,2026-09-08,4.2,102.01,180.42,276.9,62.9,5551.0,100.0,85.0,12.7,44.4,0.0,NÖTR,0.0,-11.948485571190078,2.650602409638553,Electronic Technology,Semiconductors,23.0468868150042,
SRPT,20.94,19.86,21.32,19.51,6241899.0,-6.933333333333327,130705365.06,25.32,14.68,2211829836.026666,-18.4462476037049,15.0,1.447675250629642,11.561001598295162,1.9011186080248483,2026-09-08,42.6,14.09,25.32,52.35,20.9,2211.8,20.0,55.0,59.6,66.5,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,24.162466646901887,0.2873563218390914,Health Technology,Pharmaceuticals: Major,-3.15238884409201,
AEHR,90.79,90.39,94.63,89.34,3876280.0,5.251565035937864,351927461.20000005,147.4,18.7,2961610643.922328,-4.16260200594657,15.0,13.433772198498447,248.38833461243289,1.4605716896165717,2026-09-08,385.5,17.95,147.4,226.98,62.4,2961.6,20.0,55.0,14.6,77.4,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-10.37512339585389,16.546854942233633,Electronic Technology,Electronic Production Equipment,-28.2854342913142,
PII,61.38,63.08,63.09,61.28,586300.0,-1.823416506717851,35987094.0,77.9799,47.14,3492738235.888675,-25.7617728531856,15.0,4.175160853887736,3.33333333333334,0.7138122859963251,2026-09-08,30.2,45.25,77.98,153.45,27.0,3492.7,65.0,55.0,10.0,25.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-12.339331619537266,-2.2455805064500662,Consumer Durables,Recreational Products,1.75957018132975,
DAN,31.29,32.06,32.21,31.11,1151216.0,-2.3408239700374533,36021548.64,39.56,17.74,3366074508.416667,-2.8809218950064,15.0,1.7531552873124,51.89320388349513,0.8483582226818005,2026-09-08,76.4,17.03,39.56,78.22,26.4,3366.1,20.0,55.0,10.0,29.7,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,12.838081500180303,4.578877005347585,Producer Manufacturing,Auto Parts: OEM,4.0198381623597,
CBRL,52.76,54.74,55.0,52.45,683237.0,-3.52898153227281,36047584.12,60.26,24.85,1179263074.5554943,5.61093988859423,45.69547895375021,2.533488531114466,-0.5466540999057478,0.8683345870887216,2026-09-08,112.3,23.86,60.26,131.9,14.2,1179.3,20.0,30.0,10.0,30.4,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-8.035558654348963,-2.548947173993356,Consumer Services,Restaurants,-0.0465934216081413,
